time_point,group,subject,task,rank,observer,session,sick_severity,cogn,sex,rearing,age,time_in_leipzig,le_present,le_mean,le_max,dist_present,dist_mean,dist_max,time_outdoors,sociality
3,orangutan,bimbo,gaze_following,1,no,2,0,0,m,hand,40.016427104722794,19.761806981519506,no,0,0,yes,0.5,8,2.125,0.17754987809128575
3,orangutan,bimbo,inference,1,no,1,0,3,m,hand,40.016427104722794,19.761806981519506,no,0,0,yes,0.5,8,2.125,0.17754987809128575
3,orangutan,bimbo,quantity,1,no,2,0,0,m,hand,40.016427104722794,19.761806981519506,no,0,0,yes,0.5,8,2.125,0.17754987809128575
3,orangutan,dokana,causality,3,no,1,7,12,f,mother,31.652292950034223,17.763175906913073,no,0,0,yes,0.5,8,2.125,-0.2981497891576377
3,orangutan,dokana,gaze_following,3,no,1,7,0,f,mother,31.652292950034223,17.763175906913073,no,0,0,yes,0.5,8,2.125,-0.2981497891576377
3,orangutan,dokana,gaze_following,3,no,2,7,0,f,mother,31.652292950034223,17.763175906913073,no,0,0,yes,0.5,8,2.125,-0.2981497891576377
3,orangutan,dokana,inference,3,no,1,7,11,f,mother,31.652292950034223,17.763175906913073,no,0,0,yes,0.5,8,2.125,-0.2981497891576377
3,orangutan,dokana,quantity,3,no,2,7,10,f,mother,31.652292950034223,17.763175906913073,no,0,0,yes,0.5,8,2.125,-0.2981497891576377
3,orangutan,padana,causality,3,yes,1,0,12,f,mother,22.855578370978783,22.855578370978783,no,0,0,yes,0.5,8,2.125,-0.06926465232960342
3,orangutan,padana,gaze_following,3,yes,1,0,1,f,mother,22.855578370978783,22.855578370978783,no,0,0,yes,0.5,8,2.125,-0.06926465232960342
3,orangutan,padana,gaze_following,3,yes,2,0,0,f,mother,22.855578370978783,22.855578370978783,no,0,0,yes,0.5,8,2.125,-0.06926465232960342
3,orangutan,padana,inference,3,yes,1,0,12,f,mother,22.855578370978783,22.855578370978783,no,0,0,yes,0.5,8,2.125,-0.06926465232960342
3,orangutan,padana,quantity,3,yes,2,0,9,f,mother,22.855578370978783,22.855578370978783,no,0,0,yes,0.5,8,2.125,-0.06926465232960342
3,orangutan,pini,causality,2,no,1,3,6,f,mother,32.24093086926762,32.24093086926762,no,0,0,yes,0.5,8,2.125,0.0012826386414619237
3,orangutan,pini,gaze_following,2,no,1,3,0,f,mother,32.24093086926762,32.24093086926762,no,0,0,yes,0.5,8,2.125,0.0012826386414619237
3,orangutan,pini,gaze_following,2,no,2,3,0,f,mother,32.24093086926762,32.24093086926762,no,0,0,yes,0.5,8,2.125,0.0012826386414619237
3,orangutan,pini,inference,2,no,1,3,3,f,mother,32.24093086926762,32.24093086926762,no,0,0,yes,0.5,8,2.125,0.0012826386414619237
3,orangutan,pini,quantity,2,no,2,3,12,f,mother,32.24093086926762,32.24093086926762,no,0,0,yes,0.5,8,2.125,0.0012826386414619237
3,orangutan,raja,causality,4,no,1,0,12,f,mother,17.00205338809035,17.00205338809035,no,0,0,yes,0.5,8,2.125,0.0931333436429882
3,orangutan,raja,gaze_following,4,no,1,0,0,f,mother,17.00205338809035,17.00205338809035,no,0,0,yes,0.5,8,2.125,0.0931333436429882
3,orangutan,raja,gaze_following,4,no,2,0,0,f,mother,17.00205338809035,17.00205338809035,no,0,0,yes,0.5,8,2.125,0.0931333436429882
3,orangutan,raja,inference,4,no,1,0,3,f,mother,17.00205338809035,17.00205338809035,no,0,0,yes,0.5,8,2.125,0.0931333436429882
3,orangutan,raja,quantity,4,no,2,0,10,f,mother,17.00205338809035,17.00205338809035,no,0,0,yes,0.5,8,2.125,0.0931333436429882
4,a_chimp,azibo,causality,12,yes,1,0,11,m,mother,5.467488021902806,5.467488021902806,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.036342166659358854
4,a_chimp,azibo,gaze_following,12,yes,1,0,2,m,mother,5.467488021902806,5.467488021902806,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.036342166659358854
4,a_chimp,azibo,gaze_following,12,yes,2,0,1,m,mother,5.467488021902806,5.467488021902806,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.036342166659358854
4,a_chimp,azibo,inference,12,yes,1,0,2,m,mother,5.467488021902806,5.467488021902806,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.036342166659358854
4,a_chimp,azibo,quantity,12,yes,2,0,6,m,mother,5.467488021902806,5.467488021902806,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.036342166659358854
4,a_chimp,corrie,causality,9,yes,1,0,6,f,hand,43.794661190965094,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.5340305761976176
4,a_chimp,corrie,gaze_following,9,yes,1,0,3,f,hand,43.794661190965094,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.5340305761976176
4,a_chimp,corrie,gaze_following,9,yes,2,0,0,f,hand,43.794661190965094,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.5340305761976176
4,a_chimp,corrie,inference,9,yes,1,0,6,f,hand,43.794661190965094,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.5340305761976176
4,a_chimp,corrie,quantity,9,yes,2,0,6,f,hand,43.794661190965094,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.5340305761976176
4,a_chimp,dorien,causality,8,no,1,0,1,f,hand,39.93429158110883,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.5135578529420156
4,a_chimp,dorien,gaze_following,8,no,1,0,1,f,hand,39.93429158110883,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.5135578529420156
4,a_chimp,dorien,gaze_following,8,yes,2,0,0,f,hand,39.93429158110883,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.5135578529420156
4,a_chimp,dorien,inference,8,no,1,0,11,f,hand,39.93429158110883,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.5135578529420156
4,a_chimp,dorien,quantity,8,yes,2,0,10,f,hand,39.93429158110883,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.5135578529420156
4,a_chimp,fraukje,causality,11,yes,1,0,12,f,hand,44.479123887748116,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.48087575564444657
4,a_chimp,fraukje,gaze_following,11,yes,1,0,0,f,hand,44.479123887748116,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.48087575564444657
4,a_chimp,fraukje,gaze_following,11,yes,2,0,0,f,hand,44.479123887748116,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.48087575564444657
4,a_chimp,fraukje,inference,11,yes,1,0,6,f,hand,44.479123887748116,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.48087575564444657
4,a_chimp,fraukje,quantity,11,yes,2,0,6,f,hand,44.479123887748116,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.48087575564444657
4,a_chimp,frodo,gaze_following,1,no,2,0,0,m,mother,26.833675564681723,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,-0.06593795630683387
4,a_chimp,frodo,gaze_following,1,yes,1,0,0,m,mother,26.833675564681723,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,-0.06593795630683387
4,a_chimp,frodo,quantity,1,no,2,0,11,m,mother,26.833675564681723,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,-0.06593795630683387
4,a_chimp,kisha,causality,7,yes,1,0,0,f,mother,16.577686516084874,7.0335386721423685,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,-0.18213940659409805
4,a_chimp,kisha,gaze_following,7,yes,1,0,2,f,mother,16.577686516084874,7.0335386721423685,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,-0.18213940659409805
4,a_chimp,kisha,gaze_following,7,yes,2,0,0,f,mother,16.577686516084874,7.0335386721423685,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,-0.18213940659409805
4,a_chimp,kisha,inference,7,yes,1,0,1,f,mother,16.577686516084874,7.0335386721423685,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,-0.18213940659409805
4,a_chimp,kisha,quantity,7,yes,2,0,7,f,mother,16.577686516084874,7.0335386721423685,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,-0.18213940659409805
4,a_chimp,natascha,causality,5,yes,1,0,6,f,hand,40.50376454483231,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,-0.23262872120859782
4,a_chimp,natascha,gaze_following,5,yes,1,0,0,f,hand,40.50376454483231,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,-0.23262872120859782
4,a_chimp,natascha,gaze_following,5,yes,2,0,0,f,hand,40.50376454483231,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,-0.23262872120859782
4,a_chimp,natascha,inference,5,yes,1,0,5,f,hand,40.50376454483231,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,-0.23262872120859782
4,a_chimp,natascha,quantity,5,yes,2,0,2,f,hand,40.50376454483231,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,-0.23262872120859782
4,a_chimp,ohini,causality,13,yes,1,0,8,m,mother,4.511978097193703,4.511978097193703,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,-0.7902283716558854
4,a_chimp,ohini,gaze_following,13,yes,1,0,1,m,mother,4.511978097193703,4.511978097193703,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,-0.7902283716558854
4,a_chimp,ohini,gaze_following,13,yes,2,0,0,m,mother,4.511978097193703,4.511978097193703,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,-0.7902283716558854
4,a_chimp,ohini,inference,13,yes,1,0,5,m,mother,4.511978097193703,4.511978097193703,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,-0.7902283716558854
4,a_chimp,ohini,quantity,13,yes,2,0,5,m,mother,4.511978097193703,4.511978097193703,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,-0.7902283716558854
4,a_chimp,riet,causality,3,yes,1,0,11,f,hand,42.88021902806297,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.9265654528246088
4,a_chimp,riet,gaze_following,3,no,2,0,3,f,hand,42.88021902806297,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.9265654528246088
4,a_chimp,riet,gaze_following,3,yes,1,0,4,f,hand,42.88021902806297,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.9265654528246088
4,a_chimp,riet,inference,3,yes,1,0,6,f,hand,42.88021902806297,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.9265654528246088
4,a_chimp,riet,quantity,3,no,2,0,9,f,hand,42.88021902806297,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.9265654528246088
4,a_chimp,sandra,causality,11,yes,1,0,12,f,mother,27.304585900068446,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.050667343985207454
4,a_chimp,sandra,gaze_following,11,no,2,0,2,f,mother,27.304585900068446,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.050667343985207454
4,a_chimp,sandra,gaze_following,11,yes,1,0,3,f,mother,27.304585900068446,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.050667343985207454
4,a_chimp,sandra,inference,11,yes,1,0,11,f,mother,27.304585900068446,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.050667343985207454
4,a_chimp,sandra,quantity,11,no,2,0,11,f,mother,27.304585900068446,19.581108829568787,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.050667343985207454
4,a_chimp,shanga,causality,NA,no,1,0,6,f,mother,9.574264202600958,0.8021902806297057,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.27126686216374607
4,a_chimp,shanga,gaze_following,NA,no,1,0,3,f,mother,9.574264202600958,0.8021902806297057,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.27126686216374607
4,a_chimp,shanga,gaze_following,NA,no,2,0,0,f,mother,9.574264202600958,0.8021902806297057,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.27126686216374607
4,a_chimp,shanga,inference,NA,no,1,0,6,f,mother,9.574264202600958,0.8021902806297057,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.27126686216374607
4,a_chimp,shanga,quantity,NA,no,2,0,2,f,mother,9.574264202600958,0.8021902806297057,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,0.27126686216374607
4,a_chimp,tai,causality,4,yes,1,0,7,f,mother,18.130047912388775,18.130047912388775,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,-0.13382922011914064
4,a_chimp,tai,gaze_following,4,no,2,0,1,f,mother,18.130047912388775,18.130047912388775,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,-0.13382922011914064
4,a_chimp,tai,gaze_following,4,yes,1,0,2,f,mother,18.130047912388775,18.130047912388775,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,-0.13382922011914064
4,a_chimp,tai,inference,4,yes,1,0,7,f,mother,18.130047912388775,18.130047912388775,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,-0.13382922011914064
4,a_chimp,tai,quantity,4,no,2,0,11,f,mother,18.130047912388775,18.130047912388775,yes,0.36363636363636365,4,yes,1,5,2.0454545454545454,-0.13382922011914064
4,b_chimp,alex,causality,1,no,1,0,12,m,hand,19.575633127994525,18.414784394250514,no,0,0,yes,0.21428571428571427,2,0,0.13316370167334834
4,b_chimp,alex,gaze_following,1,no,1,0,0,m,hand,19.575633127994525,18.414784394250514,no,0,0,yes,0.21428571428571427,2,0,0.13316370167334834
4,b_chimp,alex,gaze_following,1,no,2,0,0,m,hand,19.575633127994525,18.414784394250514,no,0,0,yes,0.21428571428571427,2,0,0.13316370167334834
4,b_chimp,alex,inference,1,no,1,0,12,m,hand,19.575633127994525,18.414784394250514,no,0,0,yes,0.21428571428571427,2,0,0.13316370167334834
4,b_chimp,alex,quantity,1,no,2,0,11,m,hand,19.575633127994525,18.414784394250514,no,0,0,yes,0.21428571428571427,2,0,0.13316370167334834
4,b_chimp,daza,causality,3,yes,1,0,10,f,hand,34.76249144421629,7.36208076659822,no,0,0,yes,0.21428571428571427,2,0,-0.29603779662950797
4,b_chimp,daza,gaze_following,3,yes,1,0,0,f,hand,34.76249144421629,7.36208076659822,no,0,0,yes,0.21428571428571427,2,0,-0.29603779662950797
4,b_chimp,daza,gaze_following,3,yes,2,0,1,f,hand,34.76249144421629,7.36208076659822,no,0,0,yes,0.21428571428571427,2,0,-0.29603779662950797
4,b_chimp,daza,inference,3,yes,1,0,2,f,hand,34.76249144421629,7.36208076659822,no,0,0,yes,0.21428571428571427,2,0,-0.29603779662950797
4,b_chimp,daza,quantity,3,yes,2,0,7,f,hand,34.76249144421629,7.36208076659822,no,0,0,yes,0.21428571428571427,2,0,-0.29603779662950797
4,b_chimp,frederike,causality,5,no,1,0,10,f,hand,46.76249144421629,7.36208076659822,no,0,0,yes,0.21428571428571427,2,0,0.07911815395795478
4,b_chimp,frederike,gaze_following,5,no,1,0,0,f,hand,46.76249144421629,7.36208076659822,no,0,0,yes,0.21428571428571427,2,0,0.07911815395795478
4,b_chimp,frederike,gaze_following,5,no,2,0,1,f,hand,46.76249144421629,7.36208076659822,no,0,0,yes,0.21428571428571427,2,0,0.07911815395795478
4,b_chimp,frederike,inference,5,no,1,0,1,f,hand,46.76249144421629,7.36208076659822,no,0,0,yes,0.21428571428571427,2,0,0.07911815395795478
4,b_chimp,frederike,quantity,5,no,2,0,9,f,hand,46.76249144421629,7.36208076659822,no,0,0,yes,0.21428571428571427,2,0,0.07911815395795478
4,b_chimp,hope,causality,2,yes,1,0,12,f,mother,29.812457221081452,4.673511293634497,no,0,0,yes,0.21428571428571427,2,0,0.15278215095185066
4,b_chimp,hope,gaze_following,2,yes,1,0,3,f,mother,29.812457221081452,4.673511293634497,no,0,0,yes,0.21428571428571427,2,0,0.15278215095185066
4,b_chimp,hope,gaze_following,2,yes,2,0,0,f,mother,29.812457221081452,4.673511293634497,no,0,0,yes,0.21428571428571427,2,0,0.15278215095185066
4,b_chimp,hope,inference,2,yes,1,0,2,f,mother,29.812457221081452,4.673511293634497,no,0,0,yes,0.21428571428571427,2,0,0.15278215095185066
4,b_chimp,hope,quantity,2,yes,2,0,10,f,mother,29.812457221081452,4.673511293634497,no,0,0,yes,0.21428571428571427,2,0,0.15278215095185066
4,b_chimp,jeudi,causality,4,yes,1,0,11,f,hand,54.76249144421629,7.36208076659822,no,0,0,yes,0.21428571428571427,2,0,-0.11566702781985744
4,b_chimp,jeudi,gaze_following,4,yes,1,0,0,f,hand,54.76249144421629,7.36208076659822,no,0,0,yes,0.21428571428571427,2,0,-0.11566702781985744
4,b_chimp,jeudi,gaze_following,4,yes,2,0,0,f,hand,54.76249144421629,7.36208076659822,no,0,0,yes,0.21428571428571427,2,0,-0.11566702781985744
4,b_chimp,jeudi,inference,4,yes,1,0,3,f,hand,54.76249144421629,7.36208076659822,no,0,0,yes,0.21428571428571427,2,0,-0.11566702781985744
4,b_chimp,jeudi,quantity,4,yes,2,0,6,f,hand,54.76249144421629,7.36208076659822,no,0,0,yes,0.21428571428571427,2,0,-0.11566702781985744
4,b_chimp,zira,causality,3,yes,1,0,7,f,mother,23.342915811088297,4.673511293634497,no,0,0,yes,0.21428571428571427,2,0,0.020342560622549934
4,b_chimp,zira,gaze_following,3,yes,1,0,2,f,mother,23.342915811088297,4.673511293634497,no,0,0,yes,0.21428571428571427,2,0,0.020342560622549934
4,b_chimp,zira,gaze_following,3,yes,2,0,1,f,mother,23.342915811088297,4.673511293634497,no,0,0,yes,0.21428571428571427,2,0,0.020342560622549934
4,b_chimp,zira,inference,3,yes,1,0,5,f,mother,23.342915811088297,4.673511293634497,no,0,0,yes,0.21428571428571427,2,0,0.020342560622549934
4,b_chimp,zira,quantity,3,yes,2,0,11,f,mother,23.342915811088297,4.673511293634497,no,0,0,yes,0.21428571428571427,2,0,0.020342560622549934
4,bonobo,jasongo,causality,7,yes,1,0,10,m,mother,30.16290212183436,9.35523613963039,no,0,0,no,0,0,1.5357142857142858,0.15893946914200388
4,bonobo,jasongo,gaze_following,7,yes,1,0,3,m,mother,30.16290212183436,9.35523613963039,no,0,0,no,0,0,1.5357142857142858,0.15893946914200388
4,bonobo,jasongo,gaze_following,7,yes,2,0,3,m,mother,30.16290212183436,9.35523613963039,no,0,0,no,0,0,1.5357142857142858,0.15893946914200388
4,bonobo,jasongo,inference,7,yes,1,0,5,m,mother,30.16290212183436,9.35523613963039,no,0,0,no,0,0,1.5357142857142858,0.15893946914200388
4,bonobo,jasongo,quantity,7,yes,2,0,9,m,mother,30.16290212183436,9.35523613963039,no,0,0,no,0,0,1.5357142857142858,0.15893946914200388
4,bonobo,joey,causality,8,yes,1,0,12,m,hand,37.79876796714579,19.572895277207394,no,0,0,no,0,0,1.5357142857142858,0.0457956681844222
4,bonobo,joey,gaze_following,8,no,2,0,1,m,hand,37.79876796714579,19.572895277207394,no,0,0,no,0,0,1.5357142857142858,0.0457956681844222
4,bonobo,joey,gaze_following,8,yes,1,0,2,m,hand,37.79876796714579,19.572895277207394,no,0,0,no,0,0,1.5357142857142858,0.0457956681844222
4,bonobo,joey,inference,8,yes,1,0,3,m,hand,37.79876796714579,19.572895277207394,no,0,0,no,0,0,1.5357142857142858,0.0457956681844222
4,bonobo,joey,quantity,8,no,2,0,7,m,hand,37.79876796714579,19.572895277207394,no,0,0,no,0,0,1.5357142857142858,0.0457956681844222
4,bonobo,kasai,causality,5,yes,1,0,6,m,mother,7.723477070499658,7.723477070499658,no,0,0,no,0,0,1.5357142857142858,0.5205277883611763
4,bonobo,kasai,gaze_following,5,yes,1,0,2,m,mother,7.723477070499658,7.723477070499658,no,0,0,no,0,0,1.5357142857142858,0.5205277883611763
4,bonobo,kasai,inference,5,yes,1,0,6,m,mother,7.723477070499658,7.723477070499658,no,0,0,no,0,0,1.5357142857142858,0.5205277883611763
4,bonobo,kuno,causality,4,no,1,0,10,m,hand,23.84394250513347,19.564681724845997,no,0,0,no,0,0,1.5357142857142858,0.14277947429569207
4,bonobo,kuno,gaze_following,4,no,1,0,1,m,hand,23.84394250513347,19.564681724845997,no,0,0,no,0,0,1.5357142857142858,0.14277947429569207
4,bonobo,kuno,gaze_following,4,no,2,0,1,m,hand,23.84394250513347,19.564681724845997,no,0,0,no,0,0,1.5357142857142858,0.14277947429569207
4,bonobo,kuno,inference,4,no,1,0,8,m,hand,23.84394250513347,19.564681724845997,no,0,0,no,0,0,1.5357142857142858,0.14277947429569207
4,bonobo,kuno,quantity,4,no,2,0,11,m,hand,23.84394250513347,19.564681724845997,no,0,0,no,0,0,1.5357142857142858,0.14277947429569207
4,bonobo,lexi,causality,1,yes,1,0,12,f,hand,21.048596851471594,8.358658453114305,no,0,0,no,0,0,1.5357142857142858,0.6373656862169347
4,bonobo,lexi,gaze_following,1,yes,1,0,0,f,hand,21.048596851471594,8.358658453114305,no,0,0,no,0,0,1.5357142857142858,0.6373656862169347
4,bonobo,lexi,gaze_following,1,yes,2,0,1,f,hand,21.048596851471594,8.358658453114305,no,0,0,no,0,0,1.5357142857142858,0.6373656862169347
4,bonobo,lexi,inference,1,yes,1,0,0,f,hand,21.048596851471594,8.358658453114305,no,0,0,no,0,0,1.5357142857142858,0.6373656862169347
4,bonobo,lexi,quantity,1,yes,2,0,8,f,hand,21.048596851471594,8.358658453114305,no,0,0,no,0,0,1.5357142857142858,0.6373656862169347
4,bonobo,luiza,causality,3,no,1,0,10,f,mother,15.67419575633128,15.67419575633128,no,0,0,no,0,0,1.5357142857142858,-0.07581326919325508
4,bonobo,luiza,gaze_following,3,no,1,0,0,f,mother,15.67419575633128,15.67419575633128,no,0,0,no,0,0,1.5357142857142858,-0.07581326919325508
4,bonobo,luiza,inference,3,no,1,0,10,f,mother,15.67419575633128,15.67419575633128,no,0,0,no,0,0,1.5357142857142858,-0.07581326919325508
4,bonobo,yaro,causality,5,yes,1,0,12,m,mother,7.452429842573579,7.452429842573579,no,0,0,no,0,0,1.5357142857142858,0.5152017469973708
4,bonobo,yaro,gaze_following,5,yes,1,0,2,m,mother,7.452429842573579,7.452429842573579,no,0,0,no,0,0,1.5357142857142858,0.5152017469973708
4,bonobo,yaro,inference,5,yes,1,0,1,m,mother,7.452429842573579,7.452429842573579,no,0,0,no,0,0,1.5357142857142858,0.5152017469973708
4,bonobo,yasa,causality,2,yes,1,0,5,f,mother,23.093771389459274,16.347707049965777,no,0,0,no,0,0,1.5357142857142858,0.8854976776602497
4,bonobo,yasa,gaze_following,2,yes,1,0,0,f,mother,23.093771389459274,16.347707049965777,no,0,0,no,0,0,1.5357142857142858,0.8854976776602497
4,bonobo,yasa,gaze_following,2,yes,2,0,0,f,mother,23.093771389459274,16.347707049965777,no,0,0,no,0,0,1.5357142857142858,0.8854976776602497
4,bonobo,yasa,inference,2,yes,1,0,9,f,mother,23.093771389459274,16.347707049965777,no,0,0,no,0,0,1.5357142857142858,0.8854976776602497
4,bonobo,yasa,quantity,2,yes,2,0,9,f,mother,23.093771389459274,16.347707049965777,no,0,0,no,0,0,1.5357142857142858,0.8854976776602497
4,gorilla,abeeku,causality,1,yes,1,0,4,m,mother,21.429158110882955,8.134154688569472,no,0,0,yes,0.4,3,0.31666666666666665,0.1006363272229381
4,gorilla,abeeku,gaze_following,1,yes,1,0,0,m,mother,21.429158110882955,8.134154688569472,no,0,0,yes,0.4,3,0.31666666666666665,0.1006363272229381
4,gorilla,abeeku,gaze_following,1,yes,2,0,0,m,mother,21.429158110882955,8.134154688569472,no,0,0,yes,0.4,3,0.31666666666666665,0.1006363272229381
4,gorilla,abeeku,inference,1,yes,1,0,3,m,mother,21.429158110882955,8.134154688569472,no,0,0,yes,0.4,3,0.31666666666666665,0.1006363272229381
4,gorilla,abeeku,quantity,1,yes,2,0,10,m,mother,21.429158110882955,8.134154688569472,no,0,0,yes,0.4,3,0.31666666666666665,0.1006363272229381
4,gorilla,diara,causality,4,yes,1,0,6,f,mother,6.579055441478439,6.579055441478439,no,0,0,yes,0.4,3,0.31666666666666665,-0.48464786752755634
4,gorilla,diara,gaze_following,4,yes,1,0,1,f,mother,6.579055441478439,6.579055441478439,no,0,0,yes,0.4,3,0.31666666666666665,-0.48464786752755634
4,gorilla,diara,gaze_following,4,yes,2,0,0,f,mother,6.579055441478439,6.579055441478439,no,0,0,yes,0.4,3,0.31666666666666665,-0.48464786752755634
4,gorilla,diara,inference,4,yes,1,0,6,f,mother,6.579055441478439,6.579055441478439,no,0,0,yes,0.4,3,0.31666666666666665,-0.48464786752755634
4,gorilla,diara,quantity,4,yes,2,0,6,f,mother,6.579055441478439,6.579055441478439,no,0,0,yes,0.4,3,0.31666666666666665,-0.48464786752755634
4,gorilla,kianga,gaze_following,5,yes,1,0,0,f,mother,3.8439425051334704,3.8439425051334704,no,0,0,yes,0.4,3,0.31666666666666665,0.04658131729169256
4,gorilla,kianga,gaze_following,5,yes,2,0,0,f,mother,3.8439425051334704,3.8439425051334704,no,0,0,yes,0.4,3,0.31666666666666665,0.04658131729169256
4,gorilla,kianga,quantity,5,yes,2,0,7,f,mother,3.8439425051334704,3.8439425051334704,no,0,0,yes,0.4,3,0.31666666666666665,0.04658131729169256
4,gorilla,kibara,causality,2,yes,1,0,8,f,mother,16.736481861738536,16.736481861738536,no,0,0,yes,0.4,3,0.31666666666666665,-0.5215799957050937
4,gorilla,kibara,gaze_following,2,yes,1,0,1,f,mother,16.736481861738536,16.736481861738536,no,0,0,yes,0.4,3,0.31666666666666665,-0.5215799957050937
4,gorilla,kibara,gaze_following,2,yes,2,0,1,f,mother,16.736481861738536,16.736481861738536,no,0,0,yes,0.4,3,0.31666666666666665,-0.5215799957050937
4,gorilla,kibara,inference,2,yes,1,0,7,f,mother,16.736481861738536,16.736481861738536,no,0,0,yes,0.4,3,0.31666666666666665,-0.5215799957050937
4,gorilla,kibara,quantity,2,yes,2,0,12,f,mother,16.736481861738536,16.736481861738536,no,0,0,yes,0.4,3,0.31666666666666665,-0.5215799957050937
4,gorilla,kio,causality,6,yes,1,0,4,m,mother,2.839151266255989,2.839151266255989,no,0,0,yes,0.4,3,0.31666666666666665,0.006011011029112278
4,gorilla,kio,gaze_following,6,yes,1,0,1,m,mother,2.839151266255989,2.839151266255989,no,0,0,yes,0.4,3,0.31666666666666665,0.006011011029112278
4,gorilla,kio,gaze_following,6,yes,2,0,0,m,mother,2.839151266255989,2.839151266255989,no,0,0,yes,0.4,3,0.31666666666666665,0.006011011029112278
4,gorilla,kio,inference,6,yes,1,0,4,m,mother,2.839151266255989,2.839151266255989,no,0,0,yes,0.4,3,0.31666666666666665,0.006011011029112278
4,gorilla,kio,quantity,6,yes,2,0,7,m,mother,2.839151266255989,2.839151266255989,no,0,0,yes,0.4,3,0.31666666666666665,0.006011011029112278
4,gorilla,kumili,causality,3,yes,1,0,12,f,mother,16.709103353867214,7.857631759069131,no,0,0,yes,0.4,3,0.31666666666666665,-0.10740741157832989
4,gorilla,kumili,gaze_following,3,yes,1,0,0,f,mother,16.709103353867214,7.857631759069131,no,0,0,yes,0.4,3,0.31666666666666665,-0.10740741157832989
4,gorilla,kumili,gaze_following,3,yes,2,0,0,f,mother,16.709103353867214,7.857631759069131,no,0,0,yes,0.4,3,0.31666666666666665,-0.10740741157832989
