time_point,group,subject,rank,rearing,sex,age,task,trial_time_point,code
5,a_chimp,dorien,6,hand,f,39.97262149212868,quantity,11,1
5,a_chimp,dorien,6,hand,f,39.97262149212868,quantity,12,1
5,a_chimp,dorien,6,hand,f,39.97262149212868,switching_place,1,1
5,a_chimp,dorien,6,hand,f,39.97262149212868,switching_place,2,1
5,a_chimp,dorien,6,hand,f,39.97262149212868,switching_place,3,1
5,a_chimp,dorien,6,hand,f,39.97262149212868,switching_place,4,0
5,a_chimp,dorien,6,hand,f,39.97262149212868,switching_feature,1,0
5,a_chimp,dorien,6,hand,f,39.97262149212868,switching_feature,2,0
5,a_chimp,dorien,6,hand,f,39.97262149212868,switching_feature,3,0
5,a_chimp,dorien,6,hand,f,39.97262149212868,switching_feature,4,1
5,a_chimp,dorien,6,hand,f,39.97262149212868,switching_feature,5,0
5,a_chimp,dorien,6,hand,f,39.97262149212868,switching_feature,6,0
5,a_chimp,dorien,6,hand,f,39.97262149212868,switching_feature,7,0
5,a_chimp,dorien,6,hand,f,39.97262149212868,switching_feature,8,1
5,a_chimp,dorien,6,hand,f,39.97262149212868,gaze_following,7,0
5,a_chimp,dorien,6,hand,f,39.97262149212868,gaze_following,8,0
5,a_chimp,tai,4,mother,f,18.168377823408623,gaze_following,5,1
5,a_chimp,tai,4,mother,f,18.168377823408623,gaze_following,6,0
5,a_chimp,tai,4,mother,f,18.168377823408623,quantity,1,1
5,a_chimp,tai,4,mother,f,18.168377823408623,quantity,2,1
5,a_chimp,tai,4,mother,f,18.168377823408623,quantity,3,1
5,a_chimp,tai,4,mother,f,18.168377823408623,quantity,4,0
5,a_chimp,tai,4,mother,f,18.168377823408623,quantity,5,1
5,a_chimp,tai,4,mother,f,18.168377823408623,quantity,6,0
5,a_chimp,tai,4,mother,f,18.168377823408623,quantity,7,1
5,a_chimp,tai,4,mother,f,18.168377823408623,quantity,8,1
5,a_chimp,tai,4,mother,f,18.168377823408623,quantity,9,1
5,a_chimp,tai,4,mother,f,18.168377823408623,quantity,10,1
5,a_chimp,tai,4,mother,f,18.168377823408623,quantity,11,0
5,a_chimp,tai,4,mother,f,18.168377823408623,quantity,12,0
5,a_chimp,tai,4,mother,f,18.168377823408623,switching_place,1,1
5,a_chimp,tai,4,mother,f,18.168377823408623,switching_place,2,1
5,a_chimp,tai,4,mother,f,18.168377823408623,switching_place,3,1
5,a_chimp,tai,4,mother,f,18.168377823408623,switching_place,4,1
5,a_chimp,tai,4,mother,f,18.168377823408623,switching_feature,1,0
5,a_chimp,tai,4,mother,f,18.168377823408623,switching_feature,2,0
5,a_chimp,tai,4,mother,f,18.168377823408623,switching_feature,3,0
5,a_chimp,tai,4,mother,f,18.168377823408623,switching_feature,4,0
5,a_chimp,tai,4,mother,f,18.168377823408623,switching_feature,5,1
5,a_chimp,tai,4,mother,f,18.168377823408623,switching_feature,6,1
5,a_chimp,tai,4,mother,f,18.168377823408623,switching_feature,7,0
5,a_chimp,tai,4,mother,f,18.168377823408623,switching_feature,8,0
5,a_chimp,tai,4,mother,f,18.168377823408623,gaze_following,7,0
5,a_chimp,tai,4,mother,f,18.168377823408623,gaze_following,8,0
5,a_chimp,tai,4,mother,f,18.168377823408623,gaze_following,1,0
5,a_chimp,tai,4,mother,f,18.168377823408623,gaze_following,2,1
5,a_chimp,tai,4,mother,f,18.168377823408623,inference,1,0
5,a_chimp,tai,4,mother,f,18.168377823408623,causality,1,1
5,a_chimp,tai,4,mother,f,18.168377823408623,inference,2,1
5,a_chimp,tai,4,mother,f,18.168377823408623,causality,2,1
5,a_chimp,tai,4,mother,f,18.168377823408623,inference,3,0
5,a_chimp,tai,4,mother,f,18.168377823408623,causality,3,1
5,a_chimp,tai,4,mother,f,18.168377823408623,causality,4,0
5,a_chimp,tai,4,mother,f,18.168377823408623,inference,4,0
5,a_chimp,tai,4,mother,f,18.168377823408623,inference,5,0
5,a_chimp,tai,4,mother,f,18.168377823408623,causality,5,1
5,a_chimp,tai,4,mother,f,18.168377823408623,causality,6,1
5,a_chimp,tai,4,mother,f,18.168377823408623,inference,6,0
5,a_chimp,tai,4,mother,f,18.168377823408623,causality,7,0
5,a_chimp,tai,4,mother,f,18.168377823408623,causality,8,1
5,a_chimp,tai,4,mother,f,18.168377823408623,inference,7,1
5,a_chimp,tai,4,mother,f,18.168377823408623,inference,8,0
5,a_chimp,tai,4,mother,f,18.168377823408623,causality,9,1
5,a_chimp,tai,4,mother,f,18.168377823408623,inference,9,0
5,a_chimp,tai,4,mother,f,18.168377823408623,causality,10,1
5,a_chimp,tai,4,mother,f,18.168377823408623,causality,11,1
5,a_chimp,tai,4,mother,f,18.168377823408623,inference,10,1
5,a_chimp,tai,4,mother,f,18.168377823408623,inference,11,1
5,a_chimp,tai,4,mother,f,18.168377823408623,causality,12,0
5,a_chimp,tai,4,mother,f,18.168377823408623,inference,12,1
5,a_chimp,tai,4,mother,f,18.168377823408623,gaze_following,3,0
5,a_chimp,tai,4,mother,f,18.168377823408623,gaze_following,4,0
5,a_chimp,sandra,6,mother,f,27.342915811088297,gaze_following,1,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,gaze_following,2,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,inference,1,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,causality,1,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,inference,2,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,causality,2,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,inference,3,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,causality,3,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,causality,4,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,inference,4,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,inference,5,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,causality,5,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,causality,6,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,inference,6,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,causality,7,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,causality,8,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,inference,7,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,inference,8,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,causality,9,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,inference,9,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,causality,10,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,causality,11,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,inference,10,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,inference,11,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,causality,12,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,inference,12,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,gaze_following,3,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,gaze_following,4,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,gaze_following,5,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,gaze_following,6,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,quantity,1,0
5,a_chimp,sandra,6,mother,f,27.342915811088297,quantity,2,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,quantity,3,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,quantity,4,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,quantity,5,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,quantity,6,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,quantity,7,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,quantity,8,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,quantity,9,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,quantity,10,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,quantity,11,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,quantity,12,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,switching_place,1,0
5,a_chimp,sandra,6,mother,f,27.342915811088297,switching_place,2,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,switching_place,3,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,switching_place,4,0
5,a_chimp,sandra,6,mother,f,27.342915811088297,switching_feature,1,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,switching_feature,2,0
5,a_chimp,sandra,6,mother,f,27.342915811088297,switching_feature,3,0
5,a_chimp,sandra,6,mother,f,27.342915811088297,switching_feature,4,0
5,a_chimp,sandra,6,mother,f,27.342915811088297,switching_feature,5,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,switching_feature,6,1
5,a_chimp,sandra,6,mother,f,27.342915811088297,switching_feature,7,0
5,a_chimp,sandra,6,mother,f,27.342915811088297,switching_feature,8,0
5,a_chimp,sandra,6,mother,f,27.342915811088297,gaze_following,7,0
5,a_chimp,sandra,6,mother,f,27.342915811088297,gaze_following,8,0
5,a_chimp,frodo,1,mother,m,26.872005475701574,gaze_following,1,0
5,a_chimp,frodo,1,mother,m,26.872005475701574,gaze_following,2,0
5,a_chimp,frodo,1,mother,m,26.872005475701574,inference,1,0
5,a_chimp,frodo,1,mother,m,26.872005475701574,causality,1,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,inference,2,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,causality,2,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,inference,3,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,causality,3,0
5,a_chimp,frodo,1,mother,m,26.872005475701574,causality,4,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,inference,4,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,inference,5,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,causality,5,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,causality,6,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,inference,6,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,causality,7,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,causality,8,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,inference,7,0
5,a_chimp,frodo,1,mother,m,26.872005475701574,inference,8,0
5,a_chimp,frodo,1,mother,m,26.872005475701574,causality,9,0
5,a_chimp,frodo,1,mother,m,26.872005475701574,inference,9,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,causality,10,0
5,a_chimp,frodo,1,mother,m,26.872005475701574,causality,11,0
5,a_chimp,frodo,1,mother,m,26.872005475701574,inference,10,0
5,a_chimp,frodo,1,mother,m,26.872005475701574,inference,11,0
5,a_chimp,frodo,1,mother,m,26.872005475701574,causality,12,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,inference,12,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,gaze_following,3,0
5,a_chimp,frodo,1,mother,m,26.872005475701574,gaze_following,4,0
5,a_chimp,frodo,1,mother,m,26.872005475701574,gaze_following,5,0
5,a_chimp,frodo,1,mother,m,26.872005475701574,gaze_following,6,0
5,a_chimp,frodo,1,mother,m,26.872005475701574,quantity,1,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,quantity,2,0
5,a_chimp,frodo,1,mother,m,26.872005475701574,quantity,3,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,quantity,4,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,quantity,5,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,quantity,6,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,quantity,7,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,quantity,8,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,quantity,9,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,quantity,10,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,quantity,11,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,quantity,12,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,switching_place,1,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,switching_place,2,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,switching_place,3,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,switching_place,4,1
5,a_chimp,frodo,1,mother,m,26.872005475701574,switching_feature,1,0
5,a_chimp,frodo,1,mother,m,26.872005475701574,switching_feature,2,0
5,a_chimp,frodo,1,mother,m,26.872005475701574,switching_feature,3,0
5,a_chimp,frodo,1,mother,m,26.872005475701574,switching_feature,4,0
5,a_chimp,frodo,1,mother,m,26.872005475701574,switching_feature,5,0
5,a_chimp,frodo,1,mother,m,26.872005475701574,switching_feature,6,0
5,a_chimp,frodo,1,mother,m,26.872005475701574,switching_feature,7,0
5,a_chimp,frodo,1,mother,m,26.872005475701574,switching_feature,8,0
5,a_chimp,frodo,1,mother,m,26.872005475701574,gaze_following,7,0
5,a_chimp,frodo,1,mother,m,26.872005475701574,gaze_following,8,0
5,a_chimp,ohini,12,mother,m,4.550308008213553,gaze_following,5,0
5,a_chimp,ohini,12,mother,m,4.550308008213553,gaze_following,6,0
5,a_chimp,ohini,12,mother,m,4.550308008213553,quantity,1,1
5,a_chimp,ohini,12,mother,m,4.550308008213553,quantity,2,0
5,a_chimp,ohini,12,mother,m,4.550308008213553,quantity,3,0
5,a_chimp,ohini,12,mother,m,4.550308008213553,quantity,4,1
5,a_chimp,ohini,12,mother,m,4.550308008213553,quantity,5,0
5,a_chimp,ohini,12,mother,m,4.550308008213553,quantity,6,1
5,a_chimp,ohini,12,mother,m,4.550308008213553,quantity,7,1
5,a_chimp,ohini,12,mother,m,4.550308008213553,quantity,8,0
5,a_chimp,ohini,12,mother,m,4.550308008213553,quantity,9,0
5,a_chimp,ohini,12,mother,m,4.550308008213553,quantity,10,1
5,a_chimp,ohini,12,mother,m,4.550308008213553,quantity,11,0
5,a_chimp,ohini,12,mother,m,4.550308008213553,quantity,12,0
5,a_chimp,ohini,12,mother,m,4.550308008213553,switching_place,1,1
5,a_chimp,ohini,12,mother,m,4.550308008213553,switching_place,2,0
5,a_chimp,ohini,12,mother,m,4.550308008213553,switching_place,3,0
5,a_chimp,ohini,12,mother,m,4.550308008213553,switching_place,4,0
5,a_chimp,ohini,12,mother,m,4.550308008213553,switching_feature,1,0
5,a_chimp,ohini,12,mother,m,4.550308008213553,switching_feature,2,1
5,a_chimp,ohini,12,mother,m,4.550308008213553,switching_feature,3,0
5,a_chimp,ohini,12,mother,m,4.550308008213553,switching_feature,4,1
5,a_chimp,ohini,12,mother,m,4.550308008213553,switching_feature,5,0
5,a_chimp,ohini,12,mother,m,4.550308008213553,switching_feature,6,0
5,a_chimp,ohini,12,mother,m,4.550308008213553,switching_feature,7,1
5,a_chimp,ohini,12,mother,m,4.550308008213553,switching_feature,8,0
5,a_chimp,ohini,12,mother,m,4.550308008213553,gaze_following,7,1
5,a_chimp,ohini,12,mother,m,4.550308008213553,gaze_following,8,1
5,a_chimp,ohini,12,mother,m,4.550308008213553,gaze_following,1,0
5,a_chimp,ohini,12,mother,m,4.550308008213553,gaze_following,2,0
5,a_chimp,ohini,12,mother,m,4.550308008213553,inference,1,0
5,a_chimp,ohini,12,mother,m,4.550308008213553,causality,1,1
5,a_chimp,ohini,12,mother,m,4.550308008213553,inference,2,1
5,a_chimp,ohini,12,mother,m,4.550308008213553,causality,2,0
5,a_chimp,ohini,12,mother,m,4.550308008213553,inference,3,1
5,a_chimp,ohini,12,mother,m,4.550308008213553,causality,3,1
5,a_chimp,ohini,12,mother,m,4.550308008213553,causality,4,0
5,a_chimp,ohini,12,mother,m,4.550308008213553,inference,4,1
5,a_chimp,ohini,12,mother,m,4.550308008213553,inference,5,0
5,a_chimp,ohini,12,mother,m,4.550308008213553,causality,5,1
5,a_chimp,ohini,12,mother,m,4.550308008213553,causality,6,1
5,a_chimp,bambari,6,mother,f,19.849418206707735,gaze_following,1,1
5,a_chimp,bambari,6,mother,f,19.849418206707735,gaze_following,2,1
5,a_chimp,bambari,6,mother,f,19.849418206707735,inference,1,0
5,a_chimp,bambari,6,mother,f,19.849418206707735,causality,1,0
5,a_chimp,bambari,6,mother,f,19.849418206707735,inference,2,1
5,a_chimp,bambari,6,mother,f,19.849418206707735,causality,2,0
5,a_chimp,bambari,6,mother,f,19.849418206707735,inference,3,1
5,a_chimp,bambari,6,mother,f,19.849418206707735,causality,3,1
5,a_chimp,bambari,6,mother,f,19.849418206707735,causality,4,0
5,a_chimp,bambari,6,mother,f,19.849418206707735,inference,4,1
5,a_chimp,bambari,6,mother,f,19.849418206707735,inference,5,0
5,a_chimp,bambari,6,mother,f,19.849418206707735,causality,5,1
5,a_chimp,bambari,6,mother,f,19.849418206707735,causality,6,1
5,a_chimp,bambari,6,mother,f,19.849418206707735,inference,6,0
5,a_chimp,bambari,6,mother,f,19.849418206707735,causality,7,0
5,a_chimp,bambari,6,mother,f,19.849418206707735,causality,8,1
5,a_chimp,bambari,6,mother,f,19.849418206707735,inference,7,1
5,a_chimp,bambari,6,mother,f,19.849418206707735,inference,8,0
5,a_chimp,bambari,6,mother,f,19.849418206707735,causality,9,1
5,a_chimp,bambari,6,mother,f,19.849418206707735,inference,9,0
5,a_chimp,bambari,6,mother,f,19.849418206707735,causality,10,0
5,a_chimp,bambari,6,mother,f,19.849418206707735,causality,11,0
5,a_chimp,bambari,6,mother,f,19.849418206707735,inference,10,0
5,a_chimp,bambari,6,mother,f,19.849418206707735,inference,11,1
5,a_chimp,bambari,6,mother,f,19.849418206707735,causality,12,0
5,a_chimp,bambari,6,mother,f,19.849418206707735,inference,12,1
5,a_chimp,bambari,6,mother,f,19.849418206707735,gaze_following,3,1
5,a_chimp,bambari,6,mother,f,19.849418206707735,gaze_following,4,1
5,a_chimp,bambari,6,mother,f,19.849418206707735,gaze_following,5,1
5,a_chimp,bambari,6,mother,f,19.849418206707735,gaze_following,6,1
5,a_chimp,bambari,6,mother,f,19.849418206707735,quantity,1,0
5,a_chimp,bambari,6,mother,f,19.849418206707735,quantity,2,1
5,a_chimp,bambari,6,mother,f,19.849418206707735,quantity,3,1
5,a_chimp,bambari,6,mother,f,19.849418206707735,quantity,4,1
5,a_chimp,bambari,6,mother,f,19.849418206707735,quantity,5,1
5,a_chimp,bambari,6,mother,f,19.849418206707735,quantity,6,1
5,a_chimp,bambari,6,mother,f,19.849418206707735,quantity,7,1
