6 4 -99 1 1 1 -99 1 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99
6 5 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
6 6 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
7 1 1 1 1 0 1 1 -99 1 1 1 -99 1 1 1 1 1 1 1 1 1 -99 1 0 1 -99 1 1 1 0 1 0 1 0 1 -99 1 1 0 -99 1 1 1 1 1 1 1 1 1 -99 1 1 1 -99 1 0 1 1 1 1 1 1 1 -99 1 1 1 -99 1 1 1 1 1 1 1 1 1 -99 1 1 0 -99 0 1 0 1 1 1 1 1 1 -99 1 0 1 -99 1 0 1 1 0 1 1 1 1 -99 1 1 1 -99 0 0 0 1 1 1 1 1 1 -99 1 1 1 -99 0 1 1 1 1 1 1 1 1 -99 1 1 1 -99 1 1 1 1 0 1 1 1 0 -99 1 1 0 -99 0 1 0 1 1 1 1 1 1 -99 1 1 0 -99 1 0 1
7 2 1 0 0 0 0 0 -99 0 0 0 -99 0 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 0 0 0 0 0 -99 0 0 0 -99 0 0 0 0 0 0 0 0 0 -99 1 0 0 -99 0 0 0 0 0 0 0 0 0 -99 0 0 0 -99 0 0 0 0 0 0 0 -99 0 -99 0 0 0 -99 0 0 0 0 0 0 0 -99 0 -99 0 1 0 -99 0 0 0 1 0 1 0 -99 0 -99 0 0 0 -99 0 0 0 0 0 0 0 -99 0 -99 0 0 0 -99 0 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
7 3 0 0 0 0 0 1 -99 0 0 0 -99 1 0 1 0 1 0 1 0 1 -99 1 0 1 -99 0 0 0 0 1 0 0 0 0 -99 0 0 0 -99 0 0 0 1 1 0 0 0 1 -99 0 1 0 -99 0 0 1 0 0 0 0 0 0 -99 0 0 0 -99 0 0 0 0 0 0 1 0 0 -99 0 0 0 -99 0 0 0 1 0 0 0 0 0 -99 0 0 0 -99 0 0 0 1 0 0 0 0 1 -99 1 0 1 -99 1 1 1 0 0 0 0 1 1 -99 0 0 1 -99 1 1 0 0 0 1 0 1 0 -99 0 1 0 -99 0 0 1 0 0 1 1 1 0 -99 0 0 1 -99 1 0 0 0 1 0 0 1 1 -99 1 0 1 -99 1 1 1
7 4 1 1 1 1 1 1 -99 0 0 1 -99 0 0 1 1 1 0 1 1 1 -99 0 0 0 -99 1 0 1 1 1 1 0 1 0 -99 1 1 1 -99 0 1 0 1 1 1 0 1 1 -99 1 1 1 -99 0 1 0 1 1 1 1 1 0 -99 0 0 0 -99 1 0 1 1 0 1 0 1 0 -99 1 1 1 -99 1 1 0 1 1 0 1 0 0 -99 0 0 0 -99 1 0 0 1 0 1 0 1 1 -99 1 1 1 -99 1 1 1 1 1 0 1 0 1 -99 0 1 0 -99 1 0 1 1 1 0 0 0 1 -99 0 0 0 -99 1 0 1 0 1 1 0 1 0 -99 1 1 1 -99 0 1 0 1 0 1 0 1 0 -99 1 1 1 -99 1 1 0
7 5 0 0 0 0 0 0 -99 0 1 0 -99 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 1 1 0 1 0 -99 0 0 0 -99 0 0 -99 0 0 0 0 0 0 -99 0 0 0 -99 0 0 -99 0 1 1 1 0 0 -99 0 0 1 -99 1 1 -99 0 0 0 0 0 0 -99 1 1 0 -99 0 -99 -99 0 0 0 0 0 1 -99 0 0 1 -99 1 0 -99 1 1 0 0 1 0 -99 1 0 0 -99 0 0 -99 0 1 1 0 0 1 -99 0 0 1 -99 1 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
7 6 0 1 0 0 1 0 -99 1 0 0 -99 0 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 1 0 0 0 1 -99 0 0 1 -99 0 1 0 1 1 0 1 1 0 -99 0 1 0 -99 1 0 1 0 0 1 0 0 0 -99 1 1 0 -99 0 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
8 1 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 -99 0 0 0 0 0 0 0 0 0 -99 0 0 0 -99 1 1 1 1 1 1 1 1 1 -99 1 1 1 -99 0 0 0 0 0 0 0 0 0 -99 0 0 0 -99 0 0 0 0 0 0 0 0 0 -99 0 0 0 -99 1 1 1 1 1 1 1 1 1 -99 1 1 1 -99 0 0 0 0 0 0 0 0 0 -99 0 0 0 -99 1 1 1 1 1 1 1 1 1 -99 1 1 1 -99 1 1 1 1 1 1 1 1 1 -99 1 1 1 -99 0 0 0 0 0 0 0 0 0 -99 0 0 0 -99 1 1 1 1 1 1 1 1 1 -99 1 1 1 -99 1 1 1 1 1 1 1 1 1 -99 1 1 1
8 2 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 0 0 0 0 0 0 0 0 0 -99 0 0 0 1 0 0 0 0 0 0 0 1 0 -99 0 0 0 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 0 0 0 0 0 0 1 0 0 0 -99 0 0 0 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
8 3 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 -99 0 0 0 0 0 0 0 0 0 -99 0 0 0 -99 1 1 1 1 1 1 1 1 1 -99 1 1 1 -99 1 1 1 1 1 1 1 1 1 -99 1 1 1 -99 1 1 1 1 1 1 1 1 1 -99 1 1 1 -99 1 1 1 1 1 1 1 1 0 -99 1 1 1 -99 1 0 1 1 1 1 1 1 1 -99 1 1 1 -99 0 0 0 0 0 0 0 0 0 -99 0 0 0 -99 0 0 0 0 0 0 0 0 0 -99 0 0 0 -99 1 1 1 1 1 1 1 1 1 -99 1 1 1 -99 0 0 0 0 0 0 0 0 0 -99 0 0 0 -99 0 0 0 0 0 0 0 0 0 -99 0 0 0
8 4 1 1 1 1 1 1 1 1 1 1 -99 1 1 1 1 1 1 1 1 1 1 1 1 1 -99 1 1 1 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 1 1 1 1 1 1 1 1 1 1 -99 1 1 1 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 1 0 1 1 1 1 1 1 1 1 -99 1 1 1 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 1 1 1 1 1 1 1 1 1 1 -99 1 1 1 1 1 1 1 1 1 1 1 1 1 -99 1 1 1 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 0 0 0 0 0 0 0 0 0 0 -99 0 0 0
8 5 1 1 1 1 1 1 1 1 1 1 -99 1 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 0 0 1 1 1 0 1 1 1 -99 1 0 1 1 0 0 0 1 0 0 0 0 0 -99 0 0 0 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 1 1 1 1 1 1 1 1 1 1 -99 1 1 1 0 1 0 0 0 0 0 0 0 0 -99 0 0 1 0 0 0 1 1 1 0 1 1 1 -99 1 1 0 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
8 6 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 1 0 0 0 0 0 0 0 0 -99 0 0 0 1 1 1 1 1 1 1 1 1 1 -99 1 1 1 0 0 0 1 1 0 0 0 1 0 -99 0 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
9 1 1 1 1 1 1 1 1 1 1 1 -99 1 1 0 1 1 1 1 1 1 1 1 1 1 -99 1 1 1 1 1 1 1 1 1 1 1 1 1 -99 1 1 1 1 1 1 0 1 1 1 1 1 1 -99 1 1 1 1 1 1 1 1 1 1 1 1 1 -99 1 1 1 1 1 1 1 1 1 1 1 1 1 -99 1 1 1 1 1 1 0 1 1 1 1 1 1 -99 1 1 1 1 1 1 1 1 1 1 1 1 1 -99 1 1 1 1 1 1 1 1 1 1 1 1 1 -99 1 1 1 1 1 1 1 1 0 1 1 1 1 -99 1 1 1 0 1 1 1 1 1 1 1 1 1 -99 1 1 1 1 1 1 1 1 1 1 1 1 1 -99 1 1 1
9 2 0 0 1 0 0 0 0 0 0 0 -99 0 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 0 0 0 0 0 1 0 0 0 0 -99 0 0 0 0 0 0 0 0 0 0 0 0 1 -99 0 0 0 0 0 0 0 0 0 0 0 0 1 -99 0 0 0 1 0 0 0 0 0 0 0 0 0 -99 0 0 1 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
9 3 1 0 1 1 1 1 1 1 1 1 -99 1 1 0 1 1 1 1 1 1 1 1 1 1 -99 1 1 1 0 1 1 1 1 1 1 1 1 1 -99 1 1 1 1 1 1 1 1 1 1 1 1 1 -99 1 0 1 1 1 1 1 1 1 1 1 1 1 -99 1 1 1 1 1 1 1 1 0 0 0 1 1 -99 1 1 1 1 1 1 1 1 1 1 1 1 1 -99 1 1 0 1 1 1 0 0 1 1 1 1 1 -99 1 1 0 1 1 1 1 1 1 1 1 0 0 -99 1 1 1 1 1 1 1 1 1 1 1 1 1 -99 1 1 1 1 1 1 1 1 1 1 1 1 1 -99 1 1 1 1 1 1 1 1 1 1 1 1 0 -99 1 1 1
9 4 1 1 1 1 1 1 0 1 1 1 -99 1 0 1 1 1 1 1 1 1 0 1 1 1 -99 1 1 1 0 1 1 1 1 1 1 1 1 1 -99 1 0 0 1 0 1 1 1 1 1 1 0 1 -99 0 0 0 1 1 1 1 1 1 0 1 1 1 -99 1 0 1 0 1 0 1 0 1 1 0 1 1 -99 0 0 0 1 1 1 1 1 1 1 1 1 1 -99 1 1 1 1 1 1 0 1 1 1 1 1 1 -99 0 0 0 1 1 1 1 1 1 1 1 1 1 -99 1 1 1 0 1 1 1 1 0 1 1 0 1 -99 1 1 1 0 1 0 1 0 1 1 1 1 1 -99 1 0 0 0 0 0 0 1 1 1 0 1 1 -99 1 1 0
9 5 1 1 1 1 1 1 1 0 1 1 -99 1 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 1 1 1 1 1 1 0 1 0 0 -99 1 1 1 0 1 0 1 0 1 1 0 0 1 -99 0 1 1 0 0 0 0 0 0 0 0 0 0 -99 1 0 0 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
9 6 0 0 0 0 0 0 1 1 1 1 -99 0 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 1 1 1 1 1 1 0 1 1 -99 0 1 1 1 1 1 1 1 1 0 1 1 1 -99 1 1 1 0 0 0 0 0 0 1 0 0 0 -99 0 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
10 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1 0 1 1 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 0 1 1 0 0 1 0 1 1 0 0 0 0 0 1 0 0
10 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 0 0 0 0 0 0 0 0 0 0 -99 1 0 0 0 0 0 0 0 0 0 0 0 -99 0 0 1 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 0 0 0 0 0 0 0 0 0 0 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
10 3 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 0 1 0 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 0 1 0 1 0 0 0 1 1 1 0 1 1 0 1
10 4 0 1 1 1 1 1 1 1 0 1 1 1 -99 1 1 1 1 1 1 1 1 1 0 1 1 1 -99 1 1 1 1 1 1 1 1 1 1 1 1 1 -99 1 1 1 1 0 0 0 1 1 1 1 1 1 -99 1 1 1 1 1 1 0 1 1 1 1 1 1 -99 1 1 1 0 1 1 1 1 1 1 1 1 1 -99 0 1 1 1 1 1 1 1 1 1 0 1 1 -99 1 1 0 1 0 0 0 1 1 1 1 0 1 -99 1 1 1 1 0 1 0 1 1 1 1 1 1 -99 1 1 1 1 1 1 1 1 1 1 1 1 1 -99 1 1 0 1 1 1 0 1 1 1 1 1 1 -99 0 1 1 1 1 1 0 1 1 1 1 1 1 -99 1
10 5 0 0 0 0 0 0 0 1 0 0 0 0 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 0 0 0 0 0 0 0 0 0 0 0 -99 0 0 0 0 0 0 0 0 0 0 0 0 0 -99 0 0 1 1 1 1 1 0 0 0 1 0 1 -99 1 0 0 0 0 0 0 0 1 0 0 0 0 -99 0 0 0 0 0 0 0 1 0 0 0 1 1 -99 0 0 0 0 1 0 0 0 0 1 0 0 0 -99 0 0 1 1 1 1 1 0 0 0 1 0 1 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
10 6 1 1 1 1 1 1 1 1 1 1 1 1 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 1 1 1 1 1 1 1 1 1 1 0 -99 1 1 1 1 1 0 1 1 1 1 1 0 1 -99 1 0 0 0 0 0 0 0 1 1 0 0 1 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
11 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
11 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 -99 0 0 0 0 0 0 -99 0 0 0 1 -99 0 -99 0 0 0 0 0 0 -99 0 0 0 1 -99 0 -99 -99 -99 0 0 -99 0 -99 0 0 0 0 -99 0 -99 -99 -99 0 0 -99 0 -99 0 0 0 0 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
11 3 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 0 1 0 1 0 0 1 1 1 1 1 0 0 1 0 1 0 1 0 0 1 1 1 1 0 0 1 1 1 0 0 0 1 0 1 1 1 1 1 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 0 1 0 1 1 0 0 1 0 1 1 1 1 0 0 0 1 0 1 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 0 1 1 0 1 0 1 1 1 0 0 0 0 1 0 0 0 1 1 1 1 1 0 0 1 0 0 0 0 0 0
11 4 -99 -99 1 0 1 1 1 -99 1 1 0 1 -99 0 -99 -99 -99 0 1 -99 1 -99 0 1 0 1 -99 1 -99 -99 -99 0 1 -99 1 -99 1 1 1 1 -99 1 -99 -99 -99 1 0 -99 0 -99 0 0 0 1 -99 1 -99 -99 0 1 1 -99 1 -99 0 0 1 1 -99 1 -99 -99 0 1 0 -99 0 -99 0 0 1 1 -99 1 -99 -99 1 1 1 -99 0 -99 1 1 1 1 -99 0 -99 -99 0 0 0 -99 0 -99 1 1 0 1 -99 1 -99 -99 1 1 1 -99 1 -99 0 1 1 1 -99 1 -99 -99 -99 1 1 -99 1 -99 1 1 1 1 -99 0 -99 -99 -99 0 0 -99 0 -99 1 1 1 1 -99 1 -99 -99 -99 1 1 -99 1 -99 0 1 1 1 -99 1
11 5 -99 -99 -99 0 1 -99 1 -99 0 1 1 1 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 0 -99 0 -99 0 0 0 0 -99 0 -99 -99 -99 0 0 -99 0 -99 0 0 0 0 -99 0 -99 -99 -99 0 0 -99 0 -99 0 0 0 0 -99 0 -99 -99 -99 1 1 -99 1 -99 0 1 0 1 -99 1 -99 -99 -99 0 1 -99 1 -99 1 1 1 0 -99 1 -99 -99 -99 0 0 -99 0 -99 0 0 0 0 -99 0 -99 -99 -99 0 0 -99 0 -99 0 0 0 0 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
11 6 -99 -99 -99 1 0 -99 0 -99 1 1 0 1 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 1 -99 0 -99 1 0 0 1 -99 1 -99 -99 -99 1 1 -99 1 -99 0 1 1 1 -99 1 -99 -99 -99 0 0 -99 0 -99 0 0 1 0 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
12 1 0 1 1 1 1 1 1 1 0 1 -99 1 1 1 0 1 1 1 1 1 -99 -99 1 -99 -99 1 1 -99 1 -99 1 1 1 1 -99 -99 1 -99 -99 1 1 -99 0 -99 1 1 1 1 -99 -99 1 -99 -99 1 1 -99 1 1 1 1 1 1 0 1 0 1 -99 1 1 -99 1 1 1 1 1 1 -99 1 1 0 -99 0 1 -99 1 1 1 1 1 1 -99 1 1 -99 -99 1 1 -99 1 1 1 1 1 1 -99 -99 1 -99 -99 1 1 -99 1 1 1 1 1 1 -99 -99 1 -99 -99 1 1 -99 1 1 1 1 1 1 -99 -99 1 -99 -99 1 1 -99 1 0 1 1 1 1 -99 -99 1 -99 -99 1 1 -99 1 1 1 1 1 0 -99 -99 1 -99 -99 1 1 -99
